arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio
w4v2_stable,123,0823,-15.486962018742172,36.0933837890625,0.413605272769928,0.6244506239891052,0.7471324801445007,0.7142857142857143
w4v2_stable,123,0824,-6.580330094519631,56.26917266845703,0.42639046907424927,0.7925931215286255,0.7847391366958618,0.7910447761194029
w4v2_stable,123,0825,-5.051835935438374,56.1261100769043,0.281063050031662,0.5230028033256531,0.7594434022903442,0.6911764705882353
w4v2_stable,123,0826,-4.5824068558049555,57.68309020996094,0.37452396750450134,0.7794688940048218,0.75978022813797,0.6567164179104478
w4v2_stable,123,0827,-9.605853097289675,28.714168548583984,0.34552285075187683,0.5215470194816589,0.8101643323898315,0.5303030303030303
w4v2_stable,123,0828,-7.992624597301172,61.976383209228516,0.36595627665519714,0.5894874930381775,0.8588507175445557,0.48484848484848486
w4v2_stable,123,0829,-4.8177585559899345,59.42822265625,0.5312175154685974,0.6925371289253235,0.7892414331436157,0.5797101449275363
w4v2_stable,123,0830,-8.812833676570152,43.981624603271484,0.31588616967201233,0.5014351010322571,0.7279739379882812,0.6615384615384615
w4v2_stable,123,0831,-8.095448031423803,66.18431854248047,0.5182707905769348,0.7634409666061401,0.7770686745643616,0.7931034482758621
w4v2_stable,123,0832,-6.381707747333696,41.234989166259766,0.2124895453453064,0.4779692590236664,0.7260441780090332,0.8
w4v2_stable,123,0833,-20.504101659503142,22.742246627807617,0.430821031332016,0.5105515718460083,0.7658594846725464,0.6571428571428571
w4v2_stable,123,0834,-12.651813682388548,45.914981842041016,0.44623950123786926,0.5542289614677429,0.7209455966949463,0.71875
w4v2_stable,123,0835,-6.320505352344478,63.90235137939453,0.46975409984588623,0.5952619910240173,0.8115208148956299,0.6428571428571429
w4v2_stable,123,0836,-6.943937525775479,61.503936767578125,0.42525264620780945,0.6125423312187195,0.7888730764389038,0.6027397260273972
w4v2_stable,123,0837,-6.275476251320815,58.17630386352539,0.30428919196128845,0.8113985061645508,0.7744842767715454,0.5675675675675675
w4v2_stable,123,0838,-8.06972022863263,59.518795013427734,0.3898535668849945,0.7151537537574768,0.797256350517273,0.4166666666666667
